uid;addressAdminUnitL1;addressAdminUnitL2;district;addressPostName;addressThoroughfareType;addressThoroughfare;addressLocatorDesignator
{F1DD9C77-19F1-44EE-9FDC-8272BB10F079};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;2-А
{A21DAB44-05F1-404D-A8E6-B2BD69AF753E};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;2-В
{C740A115-CEF1-46D8-91C2-FEFE834B796E};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;2-Б
{03818F5A-A6F4-46D8-953C-D488989E181A};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;7-А
{ED029120-D9ED-4478-AD96-3A2E4B62845F};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;5-Б
{E692C3E4-1B03-45F6-9998-599403A29FA6};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;1
{678B85E7-A07E-497F-8B3C-54B38F46EF28};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;7
{CE8928D9-A08B-402B-B2A9-BFA5C7D08FA5};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;5
{8A015D9A-52A0-43A9-8800-4B9C571818EC};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;5-А
{7A5AF039-750D-447C-8ACF-BAAF0F5820A9};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;3
{067734B9-7F4B-4D7A-B33D-2D9F2D1791F2};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;9-А
{ADD5B0CF-2A63-44EB-B91C-E9CFCA9B4A02};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;9
{21DB6952-6A1A-4424-963B-DFFC536AD1A1};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;17
{1ADF6D71-CAEF-43A1-ADE0-6361F81F3831};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;19
{E3F3E78E-81DC-4BD5-8351-24BAF319436C};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;23-А
{638EB4F3-1C0D-4A99-B7BA-48AF7CF675E1};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;17-А
{EEB6CBD4-A4A4-4B0D-9B16-CA8E5C5CA73E};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;27-А
{F428997B-5899-4E54-8379-EFAD11AC3BE5};Україна;місто Київ;Подільський;Київ;вулиця;Олександра Олеся;27
{CFC0D7AB-AD57-4878-8639-1DA01F494025};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;32-А
{B30279D5-EE7C-4766-8E2C-D387867A4D9C};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;34/21
{A649591E-3DB8-4E49-B1B8-D0E67BDE5AF3};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;32
{FE5C5910-95A3-4787-B263-5FB9639B0019};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;30
{EB95FCEE-81F6-4D4D-9775-686F8617817D};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;13
{DEC517CC-5849-4228-BAAD-D21BDCB3AD2B};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;13-А
{E0DB60C0-492D-4303-AFBF-8AD094C0E45E};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;30-А
{ACB01D6F-ED0D-4D05-91A4-062322D77A10};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;15/23
{5A4FC5B0-0144-4588-A19D-917A2EFB59E7};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;19
{799B5DDF-EAC7-4948-95D8-B7C3E5A9B64A};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;21
{18ED1870-2042-4007-85C8-4FFD68E16882};Україна;місто Київ;Подільський;Київ;вулиця;Всеволода Змієнка;21-А
{2FBC4542-3E0E-490E-9827-8EC67C3141BD};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;6
{687A47B0-6A21-48DA-86B7-2BEEEC6B6FDE};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;12
{B32DA7B6-EE69-4031-8507-A69CEDD53770};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;11
{6D71DE1E-39CB-4244-BD20-7A0927AAAD4B};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;16
{BB9334A0-9C36-47D2-BD2A-2B7EFEA25826};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;17
{9FD464F2-E4D0-4A2E-905D-E0732986B2CB};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;13
{9D66DB4D-770A-4548-B71D-BF7D54334054};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;18
{146F1F27-D297-4514-97B7-CB2D75DB1D96};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;8
{5F8A088F-496F-4897-BB77-8F53047C87BD};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;10
{C80B0166-92E8-4C75-9B5C-EAAB9543ACF6};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;15
{E9CB044F-D66D-4A2B-A30E-E0567EB76461};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;20
{AFCB3612-BAC5-421E-A41E-E1FF9FE2032E};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;14
{B51A6C45-ECB1-4A77-A232-6A192BBBD9E2};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;4
{09CDD68B-F471-4152-AEBA-E2C096B04625};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;2
{1DF3A982-F42A-43CB-ADB6-F8DCFE6EB14E};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;23
{E3A0D029-EAB1-41B4-9998-B2D1A0552366};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;21
{6BE7362F-8EAD-4C87-89B6-81B9E47A3437};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;19
{D4B2CD13-19BA-4B9E-9BD3-2C3DC4165608};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;9
{93D9138C-4BBE-4E07-9547-40FEB92F1DE7};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;7
{F5B856BA-31E1-4205-A328-161EA70D19B7};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;5
{D66354FF-2169-48DD-877A-9AD19426BE07};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;3
{FD125CAA-E0AC-410C-A359-32352F8605A4};Україна;місто Київ;Оболонський;Київ;проїзд;Калиновий Ріг;1
{F1B629BB-D9EE-40BA-930A-EE509D0DE330};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;20
{D31F4327-E423-41F2-8524-02655C944E59};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;22
{2B02B48C-0B86-4671-8275-5290161093A7};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;24
{A1FEC20A-AB00-455B-B475-17644B02CBDD};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;26
{53CA0DC8-C4C3-44FA-90D2-63DCF3269A91};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;24
{A05B99DF-C0EF-4C1B-95B3-233BAB3186D3};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;20
{93736B2F-CF80-44A7-A291-0B2830DBBB37};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;22
{F5EC00C0-33A0-41C2-9438-D47CB0939CBE};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;18
{FB1112F3-85F0-4D0A-918F-DD30F65670EC};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;16
{6E7851FC-6E62-479A-8966-D7BE56365A01};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;14
{8342CE92-F7BB-4875-9F79-56DE57C0BB98};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;12
{AC31588B-0A81-4EC8-82E7-C41C72C4ED89};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;10
{36928309-B539-454D-B6E5-37613DFACFD1};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;8
{52C51052-BBCC-4FC9-9995-11094F460A30};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;6
{BF9828BE-F5A3-4FE5-9CB4-02808C7F9F61};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;4
{E0968290-D300-42B5-9AD2-C520FC30DED8};Україна;місто Київ;Оболонський;Київ;вулиця;Калиновий Ріг;2
{DB7293CD-C287-4253-8B2F-136966E3F2BA};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;24
{B6AB40F9-E161-404D-988B-3A2C68C4E024};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;20
{A8B6064B-70CB-40EE-9A6D-7B7213A417A9};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;16
{7AD796C5-1E99-485D-A5B9-41CABB958044};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;12
{4213BE17-C43F-47D5-A733-4BA0CFB82CE4};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;14
{43DF5EB4-FA02-479D-9910-4D7BFA5E0A54};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;22
{E75A60C2-54F7-41A4-8C26-C2FEB63A6C25};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;10
{5169979C-178D-4A95-9A94-CCEE0598E334};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;26
{D6620F71-5FA9-4DD1-834D-6B3B57F8025C};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;2
{BC97535B-1982-4914-977F-7A0D225642FE};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;4
{E44471E7-FFC7-4A90-ABB4-888F31A4D6DF};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;6
{B7B94B80-6FE3-42B7-A810-520F59CBDF18};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;8
{6F4E4C47-490B-41E8-854B-9385D7939783};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;18
{D2947C52-6A00-4E3A-A4E7-E2FFD1E8A8E1};Україна;місто Київ;Оболонський;Київ;проїзд;Богатирський;28
{4CE2CB0A-19C6-4381-B9CE-1F7E882DECFE};Україна;місто Київ;Оболонський;Київ;проїзд;Луківський;12
{1FAB2F92-C8AB-4489-946E-E20AA992A83B};Україна;місто Київ;Оболонський;Київ;проїзд;Луківський;10
